"engine","track","schema_id","workload","input","sample_index","operation_count","total_us","us_per_operation","before_working_set_bytes","after_ready_working_set_bytes","after_finalize_working_set_bytes","peak_working_set_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","0","1","109050.000","109050.000","7602176","11116544","10477568","12210176"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","1","1","35137.900","35137.900","10481664","11481088","10588160","13893632"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","2","1","52440.400","52440.400","10588160","11485184","10596352","13918208"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","3","1","29423.600","29423.600","10596352","11534336","10764288","13922304"
"librime-1.17.0","track-a-comparison","luna_pinyin","startup_warm_shared_assets_runtime_ready","","4","1","46569.400","46569.400","10764288","11546624","10768384","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","0","1","30705.100","30705.100","10772480","10883072","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","1","1","29564.000","29564.000","10883072","10960896","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","2","1","30475.000","30475.000","10960896","10903552","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","3","1","34521.500","34521.500","10903552","10993664","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","4","1","29706.300","29706.300","10993664","10903552","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","5","1","31558.600","31558.600","10903552","10903552","unavailable","14036992"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","6","1","30853.300","30853.300","10903552","10911744","unavailable","14045184"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","7","1","30110.600","30110.600","10911744","11042816","unavailable","14102528"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","8","1","28216.200","28216.200","11042816","11059200","unavailable","14102528"
"librime-1.17.0","track-a-comparison","luna_pinyin","session_create_select_destroy","","9","1","28492.000","28492.000","11059200","11018240","unavailable","14102528"
