engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,4,3,115.100,38.367,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,5,3,119.700,39.900,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,6,3,114.200,38.067,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,7,3,114.000,38.000,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,8,3,114.500,38.167,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,9,3,113.900,37.967,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,10,3,113.800,37.933,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,11,3,114.400,38.133,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,12,3,113.600,37.867,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,13,3,114.500,38.167,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,14,3,113.500,37.833,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,15,3,114.000,38.000,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,16,3,114.400,38.133,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,17,3,115.000,38.333,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,18,3,114.700,38.233,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,19,3,113.800,37.933,112267264,112267264,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,0,8,493.300,61.663,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,1,8,498.600,62.325,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,2,8,494.100,61.763,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,3,8,493.200,61.650,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,4,8,493.400,61.675,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,5,8,497.800,62.225,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,6,8,492.100,61.512,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,7,8,493.000,61.625,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,8,8,496.700,62.087,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,9,8,493.600,61.700,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,10,8,983.100,122.888,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,11,8,668.700,83.588,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,12,8,515.400,64.425,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,13,8,502.400,62.800,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,14,8,495.400,61.925,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,15,8,487.200,60.900,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,16,8,490.300,61.288,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,17,8,490.200,61.275,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,18,8,488.200,61.025,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,19,8,487.800,60.975,112316416,112316416,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,0,37,16473174.900,445220.943,114970624,114974720,unavailable,163598336
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,1,37,16469992.700,445134.938,114974720,114974720,unavailable,163598336
