engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,0,1,2888052.000,2888052.000,4706304,117116928,113934336,127647744
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,1,1,23277.800,23277.800,113963008,117309440,117309440,127647744
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,2,1,23266.300,23266.300,117309440,117313536,117313536,127647744
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,3,1,23396.900,23396.900,117313536,117293056,117293056,127647744
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,4,1,23481.100,23481.100,113864704,117817344,116695040,127647744
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,5,1,23545.200,23545.200,116695040,117182464,117182464,127647744
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,6,1,23471.600,23471.600,117182464,117534720,117534720,127647744
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,7,1,24482.600,24482.600,117534720,117252096,117252096,127647744
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,8,1,25177.300,25177.300,117252096,117342208,117342208,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,0,1,23899.700,23899.700,117342208,116584448,unavailable,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,1,1,23866.900,23866.900,116584448,117362688,unavailable,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,2,1,22736.000,22736.000,117362688,117522432,unavailable,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,3,1,22844.800,22844.800,117522432,116469760,unavailable,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,4,1,23091.400,23091.400,116469760,117911552,unavailable,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,5,1,23327.500,23327.500,114069504,117600256,unavailable,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,6,1,22652.900,22652.900,117604352,117919744,unavailable,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,7,1,22692.700,22692.700,117919744,117915648,unavailable,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,8,1,23504.600,23504.600,117915648,117915648,unavailable,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,9,1,23282.200,23282.200,117915648,117915648,unavailable,127647744
