engine,track,schema_id,workload,input,samples,operations,median_us,p95_us,p99_us,max_us,median_working_set_bytes,max_peak_working_set_bytes
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ceshiyixiachangjushuruxingnengzenyang,80,2960,278.351,295.281,306.608,306.608,121430016,127647744
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,cszysmsrsd,80,800,4207.200,4494.660,4794.060,4794.060,123076608,127647744
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,hao,80,240,38.400,40.633,47.833,47.833,119709696,127647744
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,80,160,57.050,60.400,71.000,71.000,119365632,127647744
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong,80,4720,476.873,490.322,656.773,656.773,122232832,127647744
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zhongguo,80,640,60.562,64.487,142.775,142.775,120561664,127647744
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,zybfshmsru,80,800,4442.580,4561.330,4617.130,4617.130,124600320,127647744
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,60,60,23386.700,24860.100,26028.600,26028.600,117362688,127647744
yune,track-a-comparison,luna_pinyin,startup_warm_shared_assets_runtime_ready,,9,9,23481.100,2888052.000,2888052.000,2888052.000,117309440,127647744
