"engine","track","schema_id","workload","input","sample_index","operation_count","process_key_calls","process_key_ns","translator_calls","translator_ns","lookup_views_visited","owned_candidates_materialized","candidates_sorted","candidate_sort_ns","userdb_merge_ns","filter_pipeline_ns","ranker_pipeline_ns","ai_merge_ns","candidates_stored","context_full_snapshot_candidates_cloned","context_page_snapshot_candidates_cloned","abi_get_context_calls","abi_get_context_ns","abi_candidates_exported","abi_free_context_calls","abi_free_context_ns","candidate_request_bounded_calls","candidate_request_unbounded_calls","candidate_request_page_limit_total","candidate_request_surplus_total","bounded_iterator_calls","bounded_iterator_limit_total","bounded_iterator_selected_total","bounded_iterator_full_count_total","full_list_translation_calls","full_list_fallback_count","exact_lookup_calls","exact_lookup_ns","exact_lookup_candidates","prefix_lookup_calls","prefix_lookup_ns","prefix_lookup_candidates","heap_exact_lookup_calls","heap_prefix_lookup_calls","no_marisa_compact_exact_lookup_calls","no_marisa_compact_prefix_lookup_calls","rsmarisa_exact_lookup_calls","rsmarisa_prefix_lookup_calls","abi_c_string_allocations","abi_c_string_bytes","sentence_candidate_calls","sentence_candidate_ns","sentence_substrings_considered","sentence_exact_lookup_calls","sentence_exact_lookup_ns","sentence_exact_lookup_candidates","sentence_prefix_lookup_calls","sentence_prefix_lookup_ns","sentence_prefix_lookup_candidates","sentence_entry_matches_collected","sentence_path_clones","sentence_path_replacements","sentence_paths_pruned","sentence_max_live_paths","sentence_result_candidates","upstream_sentence_model_calls","upstream_sentence_model_ns","upstream_sentence_model_candidates","upstream_sentence_model_code_prefix_checks","upstream_sentence_model_table_entries_considered","upstream_sentence_model_vocabulary_entries_considered","upstream_sentence_model_graph_edges","prefix_fallback_calls","prefix_fallback_ns","prefix_fallback_views_visited","prefix_fallback_candidates","dynamic_correction_calls","dynamic_correction_ns","dynamic_correction_codes_considered","dynamic_correction_candidates"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","11","3","3","116700","9","106300","217","60","60","100","600","4200","0","800","60","0","5","1","1100","5","1","100","3","0","15","45","3","60","60","60","0","0","3","6900","29","2","37000","31","0","0","0","0","3","2","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","12","3","3","115000","9","104200","217","60","60","100","600","4700","0","800","60","0","5","1","1000","5","1","100","3","0","15","45","3","60","60","60","0","0","3","6800","29","2","35500","31","0","0","0","0","3","2","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","13","3","3","115500","9","104200","217","60","60","200","600","4900","100","800","60","0","5","1","1100","5","1","100","3","0","15","45","3","60","60","60","0","0","3","7000","29","2","32800","31","0","0","0","0","3","2","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","14","3","3","109500","9","99400","217","60","60","100","600","4200","0","800","60","0","5","1","900","5","1","200","3","0","15","45","3","60","60","60","0","0","3","7100","29","2","29900","31","0","0","0","0","3","2","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","15","3","3","110900","9","99900","217","60","60","100","600","4700","0","900","60","0","5","1","900","5","1","200","3","0","15","45","3","60","60","60","0","0","3","6900","29","2","30800","31","0","0","0","0","3","2","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","16","3","3","168700","9","148200","217","60","60","100","1000","6500","100","1000","60","0","5","1","2200","5","1","300","3","0","15","45","3","60","60","60","0","0","3","8600","29","2","59700","31","0","0","0","0","3","2","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","17","3","3","125100","9","113500","217","60","60","0","400","4500","100","700","60","0","5","1","1000","5","1","200","3","0","15","45","3","60","60","60","0","0","3","7300","29","2","35200","31","0","0","0","0","3","2","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","18","3","3","114800","9","103900","217","60","60","200","400","4400","0","800","60","0","5","1","1000","5","1","100","3","0","15","45","3","60","60","60","0","0","3","7300","29","2","32400","31","0","0","0","0","3","2","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","hao","19","3","3","119200","9","107800","217","60","60","100","600","4600","0","700","60","0","5","1","1200","5","1","100","3","0","15","45","3","60","60","60","0","0","3","7400","29","2","35500","31","0","0","0","0","3","2","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhongguo","0","8","8","505900","24","477000","296","160","159","200","1600","10400","200","2600","159","0","5","1","1300","5","1","100","8","0","40","120","8","160","159","160","0","0","8","13400","31","7","309000","129","0","0","0","0","8","7","12","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
