event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5304320,5.1,794624,0.8,5304320,5.1,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6307840,6,1019904,1,6307840,6,5749,0,9233,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6541312,6.2,1019904,1,6541312,6.2,7327,0,9233,0,,,"RimeApi setup complete"
,"after_initialize",6549504,6.2,1019904,1,6549504,6.2,7405,0,9233,0,,,"RimeApi initialize complete"
,"after_deploy",14995456,14.3,5947392,5.7,508694528,485.1,9303,0,435287742,415.1,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",311566336,297.1,298971136,285.1,508694528,485.1,231209123,220.5,435287742,415.1,177905176,15248382,"create_session loaded the workspace default schema"
,"after_select_schema",315805696,301.2,298516480,284.7,508694528,485.1,200846815,191.5,435287742,415.1,19774716,4640555,"select_schema applied requested active schema"
,"after_typing_neihoumaa",315822080,301.2,298516480,284.7,508694528,485.1,200849847,191.5,435287742,415.1,19774716,4640555,"realistic short Jyutping typing path"
,"steady_after_esc",315822080,301.2,298516480,284.7,508694528,485.1,200849914,191.5,435287742,415.1,19774716,4640555,"steady sample after ESC clear"
