"engine","track","schema_id","workload","input","sample_index","operation_count","total_us","us_per_operation","before_working_set_bytes","after_ready_working_set_bytes","after_finalize_working_set_bytes","peak_working_set_bytes","before_private_bytes","after_ready_private_bytes","after_finalize_private_bytes","private_bytes","pagefile_bytes","peak_pagefile_bytes"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","40","37","10981.900","296.808","15917056","15892480","unavailable","15925248","4964352","4964352","unavailable","4964352","4964352","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","41","37","11217.400","303.173","15892480","15884288","unavailable","15925248","4964352","4870144","unavailable","4870144","4870144","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","42","37","11032.800","298.184","15884288","15925248","unavailable","15925248","4870144","4964352","unavailable","4964352","4964352","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","43","37","10842.000","293.027","15929344","15929344","unavailable","15929344","4964352","4964352","unavailable","4964352","4964352","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","44","37","10986.600","296.935","15929344","16027648","unavailable","16027648","4964352","5058560","unavailable","5058560","5058560","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","45","37","11879.500","321.068","16027648","16027648","unavailable","16027648","5058560","5058560","unavailable","5058560","5058560","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","46","37","11662.700","315.208","16027648","16326656","unavailable","16326656","5058560","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","47","37","11380.300","307.576","16326656","16314368","unavailable","16338944","5582848","5447680","unavailable","5447680","5447680","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","48","37","11270.500","304.608","16314368","16363520","unavailable","16363520","5447680","5488640","unavailable","5488640","5488640","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","49","37","11246.100","303.949","16363520","16318464","unavailable","16392192","5488640","5451776","unavailable","5451776","5451776","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","50","37","11178.300","302.116","16318464","16490496","unavailable","16490496","5451776","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","51","37","11263.500","304.419","16490496","16384000","unavailable","16490496","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","52","37","11873.700","320.911","16388096","16343040","unavailable","16490496","5582848","5578752","unavailable","5578752","5578752","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","53","37","11076.100","299.354","16343040","16379904","unavailable","16490496","5578752","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","54","37","11423.500","308.743","16379904","16265216","unavailable","16490496","5582848","5312512","unavailable","5312512","5312512","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","55","37","11154.000","301.459","16265216","16388096","unavailable","16490496","5312512","5578752","unavailable","5578752","5578752","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","56","37","11852.900","320.349","16388096","16408576","unavailable","16490496","5578752","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","57","37","11318.700","305.911","16408576","16465920","unavailable","16490496","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","58","37","11202.600","302.773","16465920","16363520","unavailable","16490496","5582848","5455872","unavailable","5455872","5455872","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","59","37","11254.400","304.173","16363520","16392192","unavailable","16490496","5455872","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","60","37","11151.800","301.400","16392192","16465920","unavailable","16490496","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","61","37","11293.800","305.238","16470016","16318464","unavailable","16490496","5582848","5570560","unavailable","5570560","5570560","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","62","37","11970.200","323.519","16318464","16408576","unavailable","16490496","5570560","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","63","37","11150.200","301.357","16408576","16384000","unavailable","16490496","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","64","37","11082.600","299.530","16384000","16351232","unavailable","16490496","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","65","37","11047.200","298.573","16351232","16510976","unavailable","16510976","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","66","37","10878.500","294.014","16510976","16523264","unavailable","16523264","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","67","37","12409.900","335.403","16523264","16461824","unavailable","16523264","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","68","37","11286.100","305.030","16461824","16474112","unavailable","16523264","5582848","5558272","unavailable","5558272","5558272","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","69","37","11176.900","302.078","16474112","16400384","unavailable","16523264","5558272","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","70","37","11137.600","301.016","16404480","16326656","unavailable","16523264","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","71","37","11112.400","300.335","16326656","16363520","unavailable","16523264","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","72","37","11028.500","298.068","16363520","16359424","unavailable","16551936","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","73","37","11067.400","299.119","16359424","16355328","unavailable","16551936","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","74","37","10899.200","294.573","16355328","16367616","unavailable","16551936","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","75","37","11023.400","297.930","16367616","16404480","unavailable","16551936","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","76","37","11862.000","320.595","16404480","16379904","unavailable","16551936","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","77","37","11075.800","299.346","16379904","16523264","unavailable","16551936","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","78","37","11025.100","297.976","16523264","16408576","unavailable","16551936","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","ceshiyixiachangjushuruxingnengzenyang","79","37","11055.200","298.789","16412672","16359424","unavailable","16551936","5582848","5582848","unavailable","5582848","5582848","6537216"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","0","59","40825.800","691.963","17514496","17641472","unavailable","17686528","5992448","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","1","59","39800.700","674.588","17641472","17641472","unavailable","17686528","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","2","59","41926.100","710.612","17641472","17608704","unavailable","17686528","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","3","59","40372.700","684.283","17608704","17506304","unavailable","17686528","5996544","5967872","unavailable","5967872","5967872","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","4","59","39966.900","677.405","17506304","17645568","unavailable","17686528","5967872","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","5","59","39766.900","674.015","17645568","17649664","unavailable","17686528","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","6","59","40133.100","680.222","17649664","17592320","unavailable","17686528","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","7","59","40017.400","678.261","17592320","17666048","unavailable","17686528","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","8","59","40399.600","684.739","17670144","17604608","unavailable","17686528","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","9","59","41032.400","695.464","17604608","17494016","unavailable","17686528","5996544","5992448","unavailable","5992448","5992448","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","10","59","39848.500","675.398","17494016","17616896","unavailable","17686528","5992448","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","11","59","40451.200","685.614","17616896","17567744","unavailable","17686528","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","12","59","40345.800","683.827","17567744","17637376","unavailable","17686528","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","13","59","40557.700","687.419","17637376","17514496","unavailable","17686528","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","14","59","40732.600","690.383","17514496","17620992","unavailable","17698816","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","15","59","41162.500","697.669","17620992","17600512","unavailable","17698816","5996544","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","16","59","40202.100","681.392","17600512","17436672","unavailable","17698816","5996544","5951488","unavailable","5951488","5951488","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","17","59","41119.600","696.942","17440768","17502208","unavailable","17850368","5951488","5992448","unavailable","5992448","5992448","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","18","59","40291.600","682.908","17502208","17846272","unavailable","17850368","5992448","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","19","59","40475.500","686.025","17846272","17989632","unavailable","17989632","6336512","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","20","59","41268.800","699.471","17989632","17620992","unavailable","17989632","6336512","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","21","59","41669.700","706.266","17620992","17555456","unavailable","17989632","6336512","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","22","59","40464.300","685.836","17555456","17563648","unavailable","17989632","6336512","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","23","59","40336.200","683.664","17563648","17686528","unavailable","17989632","5996544","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","24","59","40181.500","681.042","17686528","17633280","unavailable","17989632","6336512","5992448","unavailable","5992448","5992448","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","25","59","40336.900","683.676","17633280","17694720","unavailable","17989632","5992448","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","26","59","41341.400","700.702","17698816","17764352","unavailable","17989632","6336512","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","27","59","41161.500","697.653","17764352","17661952","unavailable","17989632","6336512","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","28","59","40320.500","683.398","17661952","17563648","unavailable","17989632","6336512","6189056","unavailable","6189056","6189056","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","29","59","40315.000","683.305","17563648","17686528","unavailable","17989632","6189056","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","30","59","41157.000","697.576","17686528","17641472","unavailable","17989632","5996544","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","31","59","40223.200","681.749","17641472","17731584","unavailable","17989632","6336512","6332416","unavailable","6332416","6332416","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","32","59","40619.300","688.463","17731584","17584128","unavailable","17989632","6332416","6307840","unavailable","6307840","6307840","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","33","59","40497.500","686.398","17584128","17678336","unavailable","17989632","6307840","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","34","59","40463.100","685.815","17678336","17682432","unavailable","17989632","6336512","6332416","unavailable","6332416","6332416","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","35","59","40374.600","684.315","17682432","17612800","unavailable","17989632","6332416","6307840","unavailable","6307840","6307840","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","36","59","40154.200","680.580","17612800","17690624","unavailable","17989632","6307840","5996544","unavailable","5996544","5996544","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","37","59","40846.300","692.310","17690624","17661952","unavailable","17989632","5996544","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","38","59","40233.500","681.924","17661952","17862656","unavailable","17989632","6336512","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","39","59","40631.700","688.673","17862656","17596416","unavailable","17989632","6336512","6017024","unavailable","6017024","6017024","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","40","59","40561.300","687.480","17596416","17641472","unavailable","17989632","6017024","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","41","59","40676.700","689.436","17641472","17711104","unavailable","17989632","6336512","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","42","59","41712.900","706.998","17711104","17801216","unavailable","17989632","6336512","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","43","59","40961.000","694.254","17801216","17715200","unavailable","17989632","6336512","6336512","unavailable","6336512","6336512","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","44","59","40718.800","690.149","17960960","17883136","unavailable","17989632","6807552","6467584","unavailable","6467584","6467584","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","45","59","42563.900","721.422","17883136","17661952","unavailable","17989632","6467584","6463488","unavailable","6463488","6463488","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","46","59","42463.100","719.714","17661952","17801216","unavailable","17989632","6463488","6467584","unavailable","6467584","6467584","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","47","59","43008.500","728.958","17801216","17580032","unavailable","17989632","6467584","6238208","unavailable","6238208","6238208","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","48","59","41844.800","709.234","17580032","17637376","unavailable","17989632","6238208","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","49","59","41737.000","707.407","17637376","17653760","unavailable","17989632","6471680","6467584","unavailable","6467584","6467584","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","50","59","41277.300","699.615","17653760","17743872","unavailable","17989632","6467584","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","51","59","41130.500","697.127","17743872","17682432","unavailable","17989632","6471680","6455296","unavailable","6455296","6455296","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","52","59","41067.100","696.053","17682432","17678336","unavailable","17989632","6455296","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","53","59","41212.600","698.519","17678336","17633280","unavailable","17989632","6471680","6467584","unavailable","6467584","6467584","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","54","59","43608.500","739.127","17633280","17752064","unavailable","17989632","6467584","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","55","59","42907.500","727.246","17752064","17698816","unavailable","17989632","6471680","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","56","59","40932.300","693.768","17698816","17739776","unavailable","17989632","6471680","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","57","59","41772.800","708.014","17739776","17584128","unavailable","17989632","6471680","6467584","unavailable","6467584","6467584","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","58","59","40808.900","691.676","17649664","17809408","unavailable","17989632","6467584","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","59","59","41391.900","701.558","17809408","17772544","unavailable","17989632","6471680","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","60","59","42899.500","727.110","17772544","17772544","unavailable","17989632","6471680","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","61","59","40420.900","685.100","17772544","17952768","unavailable","17989632","6471680","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","62","59","40456.100","685.697","17952768","17760256","unavailable","17989632","6471680","6262784","unavailable","6262784","6262784","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","63","59","41336.300","700.615","17760256","17657856","unavailable","17989632","6262784","6418432","unavailable","6418432","6418432","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","64","59","41597.400","705.041","17657856","17653760","unavailable","17989632","6418432","6279168","unavailable","6279168","6279168","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","65","59","41981.100","711.544","17653760","17793024","unavailable","17989632","6279168","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","66","59","41001.600","694.942","17793024","17833984","unavailable","17989632","6471680","6467584","unavailable","6467584","6467584","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","67","59","43163.600","731.586","17833984","17707008","unavailable","17989632","6467584","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","68","59","43034.300","729.395","17707008","17809408","unavailable","17989632","6471680","6471680","unavailable","6471680","6471680","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","69","59","40635.900","688.744","17809408","17797120","unavailable","17989632","6471680","6467584","unavailable","6467584","6467584","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","70","59","43329.800","734.403","17797120","17780736","unavailable","17989632","6467584","6340608","unavailable","6340608","6340608","7065600"
"librime-1.17.0","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zhegeyinqingqishiyinggaizhichichaochangjuzishurucainengyong","71","59","40456.400","685.702","17780736","17674240","unavailable","17989632","6340608","6262784","unavailable","6262784","6262784","7065600"
