"engine","track","schema_id","workload","input","sample_index","operation_count","process_key_calls","process_key_ns","translator_calls","translator_ns","lookup_views_visited","owned_candidates_materialized","owned_candidate_materialization_ns","candidates_sorted","candidate_sort_ns","userdb_merge_ns","filter_pipeline_ns","ranker_pipeline_ns","ai_merge_ns","candidates_stored","context_full_snapshot_candidates_cloned","context_page_snapshot_candidates_cloned","abi_get_context_calls","abi_get_context_ns","abi_candidates_exported","abi_free_context_calls","abi_free_context_ns","candidate_request_bounded_calls","candidate_request_unbounded_calls","candidate_request_page_limit_total","candidate_request_surplus_total","bounded_iterator_calls","bounded_iterator_limit_total","bounded_iterator_selected_total","bounded_iterator_full_count_total","full_list_translation_calls","full_list_fallback_count","exact_lookup_calls","exact_lookup_ns","exact_lookup_candidates","prefix_lookup_calls","prefix_lookup_ns","prefix_lookup_candidates","heap_exact_lookup_calls","heap_prefix_lookup_calls","no_marisa_compact_exact_lookup_calls","no_marisa_compact_prefix_lookup_calls","rsmarisa_exact_lookup_calls","rsmarisa_prefix_lookup_calls","prism_lookup_calls","prism_lookup_ns","prism_lookup_codes","abi_c_string_allocations","abi_c_string_bytes","abi_c_string_allocation_ns","sentence_candidate_calls","sentence_candidate_ns","sentence_substrings_considered","sentence_exact_lookup_calls","sentence_exact_lookup_ns","sentence_exact_lookup_candidates","sentence_prefix_lookup_calls","sentence_prefix_lookup_ns","sentence_prefix_lookup_candidates","sentence_entry_matches_collected","sentence_path_clones","sentence_path_replacements","sentence_paths_pruned","sentence_max_live_paths","sentence_result_candidates","upstream_sentence_model_calls","upstream_sentence_model_ns","upstream_sentence_model_candidates","upstream_sentence_model_code_prefix_checks","upstream_sentence_model_table_entries_considered","upstream_sentence_model_vocabulary_entries_considered","upstream_sentence_model_graph_edges","upstream_sentence_model_index_build_calls","upstream_sentence_model_index_build_ns","upstream_sentence_model_exact_range_index_hits","upstream_sentence_model_exact_range_index_misses","upstream_sentence_model_prefix_filter_hits","upstream_sentence_model_prefix_filter_misses","upstream_sentence_model_prefix_filter_early_breaks","upstream_sentence_model_reachable_starts_visited","upstream_sentence_model_unreachable_starts_skipped","upstream_sentence_model_phrase_index_walk_calls","upstream_sentence_model_phrase_index_nodes_visited","upstream_sentence_model_phrase_index_entry_ranges_emitted","upstream_sentence_model_partition_point_fallback_calls","upstream_sentence_model_graph_rebuild_calls","upstream_sentence_model_graph_rebuild_ns","upstream_sentence_model_incremental_reuse_hits","upstream_sentence_model_incremental_extend_ns","upstream_sentence_model_incremental_discarded_rebuild_chars","prefix_fallback_calls","prefix_fallback_ns","prefix_fallback_views_visited","prefix_fallback_candidates","dynamic_correction_calls","dynamic_correction_ns","dynamic_correction_codes_considered","dynamic_correction_candidates","abbreviation_span_discovery_calls","abbreviation_span_discovery_ns","abbreviation_span_candidates_considered","abbreviation_span_codes_emitted","abbreviation_model_has_code_calls","abbreviation_model_has_code_ns","abbreviation_code_span_graph_build_ns","abbreviation_sentence_ranking_ns","abbreviation_preedit_format_ns","abbreviation_candidate_format_ns","short_key_candidate_rows_scanned","short_key_candidates_materialized","short_key_candidates_cloned","short_key_filter_ns","short_key_sort_rank_ns","short_key_comment_quality_ns","short_key_first_page_materialize_ns","track_b_spelling_expansions_considered","track_b_spelling_expansion_ns","track_b_exact_lookup_calls","track_b_exact_lookup_ns","track_b_prefix_lookup_calls","track_b_prefix_lookup_ns","track_b_candidates_materialized","track_b_first_page_materialize_ns"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","67","10","10","5477100","30","5445100","20","20","900","65","200","2100","6300","400","1600","65","0","5","1","1500","5","1","100","10","0","50","150","10","200","65","209","0","0","10","7700","0","10","38400","20","0","0","0","0","10","10","209","15600","1348","7","120","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5310600","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","847500","0","0","108","0","0","0","0","0","0","0","0","9","339600","1311","1311","1311","210100","839400","4084900","20300","4950600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","68","10","10","5473300","30","5441200","20","20","800","65","100","2100","6000","100","1800","65","0","5","1","1500","5","1","100","10","0","50","150","10","200","65","209","0","0","10","7800","0","10","38600","20","0","0","0","0","10","10","209","14200","1348","7","120","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5306000","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","838300","0","0","108","0","0","0","0","0","0","0","0","9","335300","1311","1311","1311","208700","830200","4093700","20300","4950800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","69","10","10","5489300","30","5450300","20","20","700","65","600","2200","7600","300","2200","65","0","5","1","1800","5","1","100","10","0","50","150","10","200","65","209","0","0","10","7700","0","10","38400","20","0","0","0","0","10","10","209","15400","1348","7","120","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5313300","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","837800","0","0","108","0","0","0","0","0","0","0","0","9","334600","1311","1311","1311","209600","829800","4101600","20300","4958400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","70","10","10","5439700","30","5408000","20","20","900","65","200","2100","6600","100","1400","65","0","5","1","1700","5","1","100","10","0","50","150","10","200","65","209","0","0","10","7700","0","10","39100","20","0","0","0","0","10","10","209","15400","1348","7","120","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5273400","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","838400","0","0","108","0","0","0","0","0","0","0","0","9","333900","1311","1311","1311","207100","830300","4062400","20000","4919200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","71","10","10","5467900","30","5436500","20","20","1100","65","400","2200","6600","300","1600","65","0","5","1","1900","5","1","100","10","0","50","150","10","200","65","209","0","0","10","7700","0","10","38800","20","0","0","0","0","10","10","209","15100","1348","7","120","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5301600","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","843800","0","0","108","0","0","0","0","0","0","0","0","9","333200","1311","1311","1311","204800","836000","4085400","20700","4948200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","72","10","10","5439600","30","5407800","20","20","1100","65","600","2200","6300","100","1800","65","0","5","1","1900","5","1","100","10","0","50","150","10","200","65","209","0","0","10","7700","0","10","38900","20","0","0","0","0","10","10","209","14800","1348","7","120","400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5273000","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","832800","0","0","108","0","0","0","0","0","0","0","0","9","330700","1311","1311","1311","205600","824700","4071100","20500","4922300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","73","10","10","5492000","30","5457200","20","20","900","65","200","2200","6600","100","1600","65","0","5","1","2100","5","1","200","10","0","50","150","10","200","65","209","0","0","10","7700","0","10","40000","20","0","0","0","0","10","10","209","16300","1348","7","120","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5321100","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","844800","0","0","108","0","0","0","0","0","0","0","0","9","342900","1311","1311","1311","215100","834500","4091200","20400","4955300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","74","10","10","5467600","30","5435000","20","20","900","65","300","2200","6700","200","1700","65","0","5","1","1600","5","1","100","10","0","50","150","10","200","65","209","0","0","10","7700","0","10","39800","20","0","0","0","0","10","10","209","15600","1348","7","120","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5298400","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","843600","0","0","108","0","0","0","0","0","0","0","0","9","334700","1311","1311","1311","207300","835400","4081900","20600","4943800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","75","10","10","5470400","30","5437900","20","20","1100","65","400","2100","6400","200","1700","65","0","5","1","1500","5","1","100","10","0","50","150","10","200","65","209","0","0","10","7800","0","10","38200","20","0","0","0","0","10","10","209","15100","1348","7","120","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5300600","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","847800","0","0","108","0","0","0","0","0","0","0","0","9","335800","1311","1311","1311","209600","839600","4076800","20200","4943400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"yune","track-a-comparison","luna_pinyin","key_sequence_process_with_context","zybfshmsru","76","10","10","5485000","30","5453400","20","20","900","65","200","2000","6300","300","1600","65","0","5","1","1500","5","1","100","10","0","50","150","10","200","65","209","0","0","10","7700","0","10","40500","20","0","0","0","0","10","10","209","15600","1348","7","120","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","5316600","45","18","8778","89","8833","0","0","1311","9","9","9","9","63","45","1320","1320","0","0","18","833800","0","0","108","0","0","0","0","0","0","0","0","9","332000","1311","1311","1311","210100","826300","4112300","20400","4964600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
