event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5455872,5.2,794624,0.8,5455872,5.2,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6725632,6.4,1028096,1,6725632,6.4,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6926336,6.6,1028096,1,6926336,6.6,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6934528,6.6,1028096,1,6934528,6.6,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",12546048,12,2646016,2.5,85082112,81.1,13081,0,62835401,59.9,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",203722752,194.3,166899712,159.2,212660224,202.8,122295083,116.6,132563677,126.4,145255855,40740505,"create_session loaded the workspace default schema"
,"after_select_schema",204161024,194.7,167424000,159.7,212660224,202.8,122295210,116.6,132563677,126.4,145255855,40740505,"select_schema applied requested active schema"
,"after_typing_neihoumaa",204713984,195.2,167559168,159.8,212660224,202.8,122350655,116.7,132563677,126.4,145255855,40740505,"realistic short Jyutping typing path"
,"steady_after_esc",204713984,195.2,167559168,159.8,212660224,202.8,122344918,116.7,132563677,126.4,145255855,40740505,"steady sample after ESC clear"
