event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5328896,5.1,798720,0.8,5328896,5.1,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6434816,6.1,1040384,1,6434816,6.1,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6631424,6.3,1040384,1,6631424,6.3,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6639616,6.3,1040384,1,6639616,6.3,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",11403264,10.9,2662400,2.5,83714048,79.8,13081,0,62835420,59.9,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",81629184,77.8,28708864,27.4,94269440,89.9,23114798,22,62835420,59.9,71905737,40740505,"create_session loaded the workspace default schema"
,"after_select_schema",82063360,78.3,29315072,28,94269440,89.9,23114925,22,62835420,59.9,71905737,40740505,"select_schema applied requested active schema"
,"after_typing_neihoumaa",82579456,78.8,29499392,28.1,94269440,89.9,23170370,22.1,62835420,59.9,71905737,40740505,"realistic short Jyutping typing path"
,"steady_after_esc",82579456,78.8,29499392,28.1,94269440,89.9,23164633,22.1,62835420,59.9,71905737,40740505,"steady sample after ESC clear"
