engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes,before_private_bytes,after_ready_private_bytes,after_finalize_private_bytes,private_bytes,pagefile_bytes,peak_pagefile_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,37,1,30074.200,30074.200,10661888,10534912,unavailable,13541376,3657728,3256320,unavailable,3256320,3256320,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,38,1,26164.100,26164.100,10534912,10620928,unavailable,13541376,3256320,3641344,unavailable,3641344,3641344,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,39,1,28128.800,28128.800,10620928,10518528,unavailable,13541376,3641344,3227648,unavailable,3227648,3227648,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,40,1,27918.900,27918.900,10518528,10764288,unavailable,13549568,3227648,3891200,unavailable,3891200,3891200,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,41,1,26702.000,26702.000,10764288,10518528,unavailable,13549568,3891200,3235840,unavailable,3235840,3235840,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,42,1,23308.800,23308.800,10518528,10653696,unavailable,13553664,3235840,3362816,unavailable,3362816,3362816,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,43,1,25522.800,25522.800,10653696,10678272,unavailable,13553664,3362816,3420160,unavailable,3420160,3420160,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,44,1,26356.600,26356.600,10682368,10661888,unavailable,13553664,3420160,3473408,unavailable,3473408,3473408,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,45,1,28663.400,28663.400,10661888,10592256,unavailable,13553664,3473408,3575808,unavailable,3575808,3575808,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,46,1,28113.300,28113.300,10592256,10661888,unavailable,13561856,3575808,3383296,unavailable,3383296,3383296,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,47,1,34418.600,34418.600,10661888,10612736,unavailable,13561856,3383296,3637248,unavailable,3637248,3637248,6414336
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,48,1,25683.400,25683.400,10612736,10665984,unavailable,13574144,3637248,3395584,unavailable,3395584,3395584,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,49,1,27139.100,27139.100,10665984,10752000,unavailable,13574144,3395584,3739648,unavailable,3739648,3739648,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,50,1,23764.600,23764.600,10752000,10592256,unavailable,13574144,3739648,3297280,unavailable,3297280,3297280,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,51,1,24679.300,24679.300,10592256,10727424,unavailable,13574144,3297280,3665920,unavailable,3665920,3665920,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,52,1,29726.300,29726.300,10727424,10534912,unavailable,13574144,3665920,3252224,unavailable,3252224,3252224,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,53,1,98190.100,98190.100,10534912,10776576,unavailable,13574144,3252224,3502080,unavailable,3502080,3502080,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,54,1,26322.200,26322.200,10776576,10862592,unavailable,13574144,3502080,3878912,unavailable,3878912,3878912,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,55,1,64691.000,64691.000,10862592,10768384,unavailable,13574144,3878912,3768320,unavailable,3768320,3768320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,56,1,32095.000,32095.000,10801152,10788864,unavailable,13602816,3829760,3538944,unavailable,3538944,3538944,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,57,1,24833.600,24833.600,10788864,10768384,unavailable,13602816,3538944,3510272,unavailable,3510272,3510272,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,58,1,30552.800,30552.800,10772480,10788864,unavailable,13627392,3510272,3543040,unavailable,3543040,3543040,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,59,1,28730.900,28730.900,10788864,10768384,unavailable,13627392,3543040,3522560,unavailable,3522560,3522560,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,0,1,22.700,22.700,12062720,12066816,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,1,1,22.400,22.400,12066816,12066816,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,2,1,22.100,22.100,12066816,12066816,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,3,1,22.300,22.300,12066816,12066816,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,4,1,21.100,21.100,12066816,12066816,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,5,1,21.400,21.400,12066816,12066816,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,6,1,21.400,21.400,12066816,12066816,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,7,1,21.400,21.400,12070912,12070912,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,8,1,21.200,21.200,12070912,12070912,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,9,1,21.200,21.200,12070912,12070912,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,10,1,21.000,21.000,12070912,12070912,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,11,1,21.400,21.400,12070912,12070912,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,12,1,21.300,21.300,12070912,12070912,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,13,1,52.500,52.500,12070912,12070912,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,14,1,21.400,21.400,12070912,12070912,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,15,1,20.800,20.800,12070912,12070912,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,16,1,21.000,21.000,12075008,12075008,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,17,1,21.000,21.000,12075008,12075008,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,18,1,20.900,20.900,12075008,12075008,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,19,1,21.000,21.000,12075008,12075008,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,20,1,20.800,20.800,12075008,12075008,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,21,1,20.900,20.900,12075008,12075008,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,22,1,20.900,20.900,12075008,12075008,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,23,1,20.900,20.900,12075008,12075008,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,24,1,21.700,21.700,12075008,12075008,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,25,1,21.200,21.200,12079104,12079104,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,26,1,20.700,20.700,12079104,12079104,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,27,1,20.800,20.800,12079104,12079104,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,28,1,21.100,21.100,12079104,12079104,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,29,1,20.800,20.800,12079104,12079104,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,30,1,20.800,20.800,12079104,12079104,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,31,1,21.000,21.000,12079104,12079104,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,32,1,20.700,20.700,12079104,12079104,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,33,1,20.600,20.600,12079104,12079104,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,34,1,20.800,20.800,12083200,12083200,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,35,1,21.000,21.000,12083200,12083200,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,36,1,20.500,20.500,12083200,12083200,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,37,1,20.700,20.700,12083200,12083200,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,38,1,20.500,20.500,12083200,12083200,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,39,1,20.700,20.700,12083200,12083200,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,40,1,20.900,20.900,12083200,12083200,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,41,1,20.800,20.800,12083200,12083200,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,42,1,20.800,20.800,12083200,12083200,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,43,1,20.600,20.600,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,44,1,20.800,20.800,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,45,1,21.000,21.000,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,46,1,21.200,21.200,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,47,1,20.700,20.700,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,48,1,20.700,20.700,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,49,1,21.100,21.100,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,50,1,21.500,21.500,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,51,1,20.700,20.700,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,52,1,20.800,20.800,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,53,1,20.800,20.800,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,54,1,21.000,21.000,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,55,1,20.900,20.900,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,56,1,20.700,20.700,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,57,1,21.000,21.000,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,58,1,20.600,20.600,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,59,1,20.700,20.700,12087296,12087296,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,60,1,27.300,27.300,12140544,12140544,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,61,1,20.800,20.800,12140544,12140544,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,62,1,20.800,20.800,12140544,12140544,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,63,1,20.700,20.700,12140544,12140544,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,64,1,20.900,20.900,12140544,12140544,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,65,1,20.800,20.800,12140544,12140544,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,66,1,20.700,20.700,12144640,12144640,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,67,1,21.900,21.900,12144640,12144640,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,68,1,21.400,21.400,12144640,12144640,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,69,1,20.700,20.700,12144640,12144640,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,70,1,20.700,20.700,12144640,12144640,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,71,1,20.800,20.800,12144640,12144640,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,72,1,20.800,20.800,12144640,12144640,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,73,1,20.800,20.800,12144640,12144640,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,74,1,20.700,20.700,12144640,12144640,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,75,1,20.900,20.900,12148736,12148736,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,76,1,20.700,20.700,12148736,12148736,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,77,1,20.700,20.700,12148736,12148736,unavailable,13627392,4792320,4792320,unavailable,4792320,4792320,6483968
