engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,30,1,32017.600,32017.600,11165696,11272192,unavailable,14082048
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,31,1,29358.500,29358.500,11272192,11124736,unavailable,14082048
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,32,1,24577.600,24577.600,11124736,11202560,unavailable,14082048
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,33,1,25310.600,25310.600,11202560,11128832,unavailable,14098432
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,34,1,24091.500,24091.500,11128832,11141120,unavailable,14106624
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,35,1,27543.300,27543.300,11141120,11137024,unavailable,14106624
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,36,1,25586.700,25586.700,11137024,11149312,unavailable,14106624
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,37,1,24178.500,24178.500,11153408,11239424,unavailable,14106624
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,38,1,23220.100,23220.100,11239424,11227136,unavailable,14106624
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,39,1,22782.000,22782.000,11227136,11145216,unavailable,14106624
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,40,1,22759.300,22759.300,11145216,11132928,unavailable,14106624
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,41,1,23158.000,23158.000,11132928,11132928,unavailable,14106624
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,42,1,23239.800,23239.800,11132928,11083776,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,43,1,25975.400,25975.400,11083776,11145216,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,44,1,24204.500,24204.500,11145216,11210752,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,45,1,23646.900,23646.900,11210752,11137024,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,46,1,25099.500,25099.500,11137024,11137024,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,47,1,22639.800,22639.800,11137024,11218944,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,48,1,23213.500,23213.500,11218944,11268096,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,49,1,22345.900,22345.900,11268096,11280384,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,50,1,26557.200,26557.200,11280384,11272192,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,51,1,22256.400,22256.400,11272192,11284480,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,52,1,23353.900,23353.900,11284480,11284480,unavailable,14155776
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,53,1,24041.700,24041.700,11284480,11300864,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,54,1,25429.500,25429.500,11300864,11210752,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,55,1,26670.600,26670.600,11210752,11276288,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,56,1,25563.800,25563.800,11280384,11227136,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,57,1,25268.600,25268.600,11227136,11296768,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,58,1,25415.900,25415.900,11296768,11223040,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,session_create_select_destroy,,59,1,42701.900,42701.900,11223040,11210752,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,0,2,30.100,15.050,12386304,12386304,unavailable,14188544
