event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5324800,5.1,786432,0.8,5324800,5.1,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6639616,6.3,1028096,1,6639616,6.3,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6848512,6.5,1028096,1,6848512,6.5,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6856704,6.5,1028096,1,6856704,6.5,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",12566528,12,2752512,2.6,84946944,81,13081,0,62835401,59.9,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",96825344,92.3,43307008,41.3,108785664,103.7,33848760,32.3,62835401,59.9,86124829,40740505,"create_session loaded the workspace default schema"
,"after_select_schema",96870400,92.4,43307008,41.3,108785664,103.7,33848887,32.3,62835401,59.9,86124829,40740505,"select_schema applied requested active schema"
,"after_typing_neihoumaa",97456128,92.9,43520000,41.5,108785664,103.7,33904332,32.3,62835401,59.9,86124829,40740505,"realistic short Jyutping typing path"
,"steady_after_esc",97456128,92.9,43520000,41.5,108785664,103.7,33898595,32.3,62835401,59.9,86124829,40740505,"steady sample after ESC clear"
