event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5312512,5.1,790528,0.8,5312512,5.1,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6406144,6.1,1024000,1,6406144,6.1,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6598656,6.3,1024000,1,6598656,6.3,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6610944,6.3,1024000,1,6610944,6.3,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",11018240,10.5,2445312,2.3,83722240,79.8,8472,0,62833086,59.9,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",176902144,168.7,153673728,146.6,227782656,217.2,109991476,104.9,141830896,135.3,113942492,19888937,"create_session loaded the workspace default schema"
,"after_select_schema",176930816,168.7,153686016,146.6,227782656,217.2,109991603,104.9,141830896,135.3,113942492,19888937,"select_schema applied requested active schema"
,"after_typing_neihoumaa",177332224,169.1,153706496,146.6,227782656,217.2,110042197,104.9,141830896,135.3,113942492,19888937,"realistic short Jyutping typing path"
,"steady_after_esc",177332224,169.1,153706496,146.6,227782656,217.2,110041311,104.9,141830896,135.3,113942492,19888937,"steady sample after ESC clear"
