engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes,before_private_bytes,after_ready_private_bytes,after_finalize_private_bytes,private_bytes,pagefile_bytes,peak_pagefile_bytes
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,38,1,24143.600,24143.600,88219648,88178688,unavailable,128364544,71987200,71815168,unavailable,71815168,71815168,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,39,1,24160.500,24160.500,88178688,88166400,unavailable,128364544,71815168,71938048,unavailable,71938048,71938048,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,40,1,23738.200,23738.200,88166400,88248320,unavailable,128364544,71938048,71974912,unavailable,71974912,71974912,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,41,1,23493.900,23493.900,88248320,88248320,unavailable,128364544,71974912,71262208,unavailable,71262208,71262208,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,42,1,23281.700,23281.700,88248320,88293376,unavailable,128364544,71262208,71417856,unavailable,71417856,71417856,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,43,1,23122.600,23122.600,88293376,88211456,unavailable,128364544,71417856,71794688,unavailable,71794688,71794688,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,44,1,23540.800,23540.800,88211456,88301568,unavailable,128364544,71794688,72065024,unavailable,72065024,72065024,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,45,1,24576.400,24576.400,88301568,88211456,unavailable,128364544,72065024,71847936,unavailable,71847936,71847936,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,46,1,23281.800,23281.800,88211456,88272896,unavailable,128364544,71847936,71966720,unavailable,71966720,71966720,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,47,1,24020.700,24020.700,88272896,88330240,unavailable,128364544,71966720,72036352,unavailable,72036352,72036352,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,48,1,25382.400,25382.400,88330240,88297472,unavailable,128364544,72036352,71864320,unavailable,71864320,71864320,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,49,1,23880.900,23880.900,88297472,88342528,unavailable,128364544,71864320,71409664,unavailable,71409664,71409664,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,50,1,23769.900,23769.900,88342528,88371200,unavailable,128364544,71409664,71475200,unavailable,71475200,71475200,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,51,1,23804.600,23804.600,88371200,88264704,unavailable,128364544,71475200,71102464,unavailable,71102464,71102464,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,52,1,23798.100,23798.100,88264704,88375296,unavailable,128364544,71102464,71553024,unavailable,71553024,71553024,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,53,1,23827.400,23827.400,88375296,88346624,unavailable,128364544,71553024,71483392,unavailable,71483392,71483392,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,54,1,24045.100,24045.100,88346624,88350720,unavailable,128364544,71483392,72056832,unavailable,72056832,72056832,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,55,1,23796.900,23796.900,88354816,88424448,unavailable,128364544,72056832,72699904,unavailable,72699904,72699904,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,56,1,25342.700,25342.700,88424448,88473600,unavailable,128364544,72699904,71528448,unavailable,71528448,71528448,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,57,1,23889.700,23889.700,88477696,88457216,unavailable,128364544,71528448,72048640,unavailable,72048640,72048640,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,58,1,25378.700,25378.700,88457216,88543232,unavailable,128364544,72048640,71634944,unavailable,71634944,71634944,112353280
yune,track-a-comparison,luna_pinyin,session_create_select_destroy,,59,1,24287.800,24287.800,88543232,88522752,unavailable,128364544,71634944,71471104,unavailable,71471104,71471104,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,0,1,75.600,75.600,91750400,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,1,1,74.600,74.600,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,2,1,73.300,73.300,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,3,1,72.300,72.300,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,4,1,71.600,71.600,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,5,1,71.700,71.700,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,6,1,71.800,71.800,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,7,1,71.600,71.600,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,8,1,71.900,71.900,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,9,1,75.100,75.100,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,10,1,72.700,72.700,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,11,1,72.300,72.300,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,12,1,72.800,72.800,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,13,1,73.000,73.000,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,14,1,72.400,72.400,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,15,1,72.900,72.900,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,16,1,73.500,73.500,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,17,1,71.300,71.300,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,18,1,72.300,72.300,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,19,1,71.800,71.800,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,20,1,71.500,71.500,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,21,1,71.800,71.800,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,22,1,72.100,72.100,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,23,1,71.800,71.800,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,24,1,71.600,71.600,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,25,1,72.100,72.100,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,26,1,71.800,71.800,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,27,1,72.000,72.000,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,28,1,72.000,72.000,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,29,1,71.700,71.700,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,30,1,71.300,71.300,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,31,1,71.400,71.400,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,32,1,71.200,71.200,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,33,1,73.100,73.100,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,34,1,72.100,72.100,91754496,91754496,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,35,1,74.200,74.200,91754496,91762688,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
yune,track-a-comparison,luna_pinyin,key_sequence_process_with_context,n,36,1,72.200,72.200,91762688,91762688,unavailable,128364544,75096064,75096064,unavailable,75096064,75096064,112353280
