event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5435392,5.2,794624,0.8,5435392,5.2,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6750208,6.4,1044480,1,6750208,6.4,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6946816,6.6,1044480,1,6946816,6.6,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6955008,6.6,1044480,1,6955008,6.6,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",9515008,9.1,1581056,1.5,13312000,12.7,12607,0,3893099,3.7,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",59924480,57.1,23703552,22.6,65933312,62.9,16750595,16,23834679,22.7,41375423,34602818,"create_session loaded the workspace default schema"
,"after_select_schema",60153856,57.4,24133632,23,65933312,62.9,16750722,16,23834679,22.7,41375423,34602818,"select_schema applied requested active schema"
,"after_typing_neihoumaa",60821504,58,24461312,23.3,65933312,62.9,16801316,16,23834679,22.7,41375423,34602818,"realistic short Jyutping typing path"
,"steady_after_esc",60821504,58,24461312,23.3,65933312,62.9,16800430,16,23834679,22.7,41375423,34602818,"steady sample after ESC clear"
