"engine","track","schema_id","dictionary_id","prism_id","source_path","table_path","prism_path","reverse_path","source_checksum","table_checksum","checksum_status","table_parse","prism_parse","reverse_parse","compiled_ready","selected_storage","table_format","table_mapping_mode","prism_mapping_mode","source_fallback","byte_source_len","stored_entries","table_heap_mirror_bytes","prism_heap_mirror_bytes","rsmarisa_probe_path","rsmarisa_status","rsmarisa_mapping_mode","rsmarisa_num_tries","rsmarisa_num_keys","rsmarisa_sample_key"
"yune","track-a-comparison","luna_pinyin","luna_pinyin","luna_pinyin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\phase-0-baseline\track-a-yune\shared\luna_pinyin.dict.yaml","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\phase-0-baseline\track-a-yune\user\build\luna_pinyin.table.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\phase-0-baseline\track-a-yune\user\build\luna_pinyin.prism.bin","C:\Users\laubonghaudoi\Documents\GitHub\yune\target\native-inprocess\phase-0-baseline\track-a-yune\user\build\luna_pinyin.reverse.bin","0x16ad0e3e","0xb967cfef","accepted_upstream_marisa_import_checksum","UnsupportedSection { role: ""marisa string_table"" }","ok","UnsupportedSection { role: ""marisa reverse key/value trie"" }","true","rsmarisa_byte_backed","rime_marisa_string_table:1574520","mmap","mmap","false","13013460","498564","0","0","C:\Users\laubonghaudoi\Documents\GitHub\yune\docs\reports\evidence\m52-track-a-guardrails-and-disposition\phase-0-baseline\track-a-yune\rsmarisa-luna_pinyin-string-table.marisa","ok","mmap","3","463586","a"
