event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5308416,5.1,790528,0.8,5308416,5.1,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6406144,6.1,1028096,1,6406144,6.1,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",6598656,6.3,1028096,1,6598656,6.3,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",6610944,6.3,1028096,1,6610944,6.3,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",11259904,10.7,2519040,2.4,83779584,79.9,8472,0,62833086,59.9,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",176918528,168.7,154832896,147.7,227811328,217.3,109983788,104.9,141830896,135.3,73708596,19888937,"create_session loaded the workspace default schema"
,"after_select_schema",176963584,168.8,154865664,147.7,227811328,217.3,109983915,104.9,141830896,135.3,73708596,19888937,"select_schema applied requested active schema"
,"after_typing_neihoumaa",177385472,169.2,154906624,147.7,227811328,217.3,110034509,104.9,141830896,135.3,73708596,19888937,"realistic short Jyutping typing path"
,"steady_after_esc",177385472,169.2,154906624,147.7,227811328,217.3,110033623,104.9,141830896,135.3,73708596,19888937,"steady sample after ESC clear"
