event_index,phase,working_set_bytes,working_set_mb,private_bytes,private_mb,peak_working_set_bytes,peak_working_set_mb,allocator_live_bytes,allocator_live_mb,allocator_high_water_bytes,allocator_high_water_mb,named_owner_bytes,clean_mmap_file_backed_estimate_bytes,conclusion
,"baseline_process_start",5455872,5.2,794624,0.8,5455872,5.2,4579,0,9233,0,,,"Windows process baseline before temporary schema copy"
,"after_temp_schema_copy",6819840,6.5,1036288,1,6819840,6.5,5749,0,26489,0,,,"temporary committed schema bundle copied into isolated runtime dirs"
,"after_setup",7012352,6.7,1036288,1,7012352,6.7,7327,0,26489,0,,,"RimeApi setup complete"
,"after_initialize",7020544,6.7,1036288,1,7020544,6.7,7405,0,26489,0,,,"RimeApi initialize complete"
,"after_deploy",9936896,9.5,1851392,1.8,13750272,13.1,12609,0,3893101,3.7,,,"deploy reused prebuilt assets; create_session has not run"
,"after_create_session",59899904,57.1,23588864,22.5,83472384,79.6,16750481,16,37168281,35.4,41375423,34602818,"create_session loaded the workspace default schema"
,"after_select_schema",60280832,57.5,24055808,22.9,83472384,79.6,16750608,16,37168281,35.4,41375423,34602818,"select_schema applied requested active schema"
,"after_typing_neihoumaa",60964864,58.1,24383488,23.3,83472384,79.6,16801202,16,37168281,35.4,41375423,34602818,"realistic short Jyutping typing path"
,"steady_after_esc",60964864,58.1,24383488,23.3,83472384,79.6,16800316,16,37168281,35.4,41375423,34602818,"steady sample after ESC clear"
